1627145520000,34329.00000000,34425.00000000,34329.00000000,34380.01000000,215.93467000,1627145579999,7424749.79132072,3194,129.37373400,4447890.47843745,0
1627145580000,34380.01000000,34416.00000000,34373.05000000,34401.83000000,68.09934800,1627145639999,2341489.11416802,1220,39.18152900,1347217.73841076,0
1627145640000,34401.84000000,34444.00000000,34401.77000000,34425.60000000,98.01817400,1627145699999,3374568.84411336,2390,50.08109700,1724236.15772295,0
1627145700000,34422.72000000,34438.05000000,34415.29000000,34416.45000000,67.08048200,1627145759999,2309227.89663674,1920,26.71266900,919602.66058027,0
1627145760000,34416.46000000,34418.55000000,34377.44000000,34378.61000000,96.36683800,1627145819999,3314660.86724384,1379,33.68575800,1158668.64388394,0
1627145820000,34378.62000000,34431.12000000,34378.62000000,34402.64000000,37.04844300,1627145879999,1274855.48951649,903,21.68801700,746266.66564605,0
1627145880000,34402.64000000,34424.89000000,34402.64000000,34415.00000000,35.42890900,1627145939999,1219325.54021206,763,22.13270300,761750.36594116,0
1627145940000,34415.01000000,34434.30000000,34415.00000000,34423.48000000,37.71935300,1627145999999,1298459.60888179,987,20.06185000,690615.44821652,0
1627146000000,34423.49000000,34423.49000000,34377.45000000,34385.14000000,95.05815700,1627146059999,3270142.54152653,1560,26.16855000,900246.84903791,0
1627146060000,34385.15000000,34410.00000000,34377.44000000,34381.89000000,65.72429000,1627146119999,2260297.94425905,1182,41.67813700,1433482.33631242,0
1627146120000,34381.89000000,34382.68000000,34331.87000000,34343.04000000,117.21811700,1627146179999,4027964.30680218,1915,31.25018000,1073632.35979452,0
1627146180000,34343.03000000,34390.80000000,34340.91000000,34390.80000000,33.88886400,1627146239999,1164689.33956463,1331,17.42823300,598975.79796036,0
1627146240000,34390.79000000,34406.42000000,34377.88000000,34406.22000000,42.02156700,1627146299999,1445262.16088642,783,28.67585100,986302.49461719,0
1627146300000,34406.22000000,34413.78000000,34384.74000000,34384.74000000,41.29645200,1627146359999,1420611.42834409,926,20.39034600,701484.81728673,0
1627146360000,34384.74000000,34415.99000000,34380.00000000,34415.99000000,49.31676600,1627146419999,1696567.80283381,1012,30.19950400,1038847.34405955,0
1627146420000,34415.99000000,34464.75000000,34405.30000000,34449.79000000,82.33411000,1627146479999,2835766.86506313,1978,42.13640500,1451250.06819509,0
1627146480000,34449.78000000,34488.00000000,34448.34000000,34484.24000000,120.11211300,1627146539999,4140678.46925149,2082,77.71459400,2679186.79140317,0
1627146540000,34484.23000000,34500.00000000,34391.00000000,34434.75000000,338.27023400,1627146599999,11662146.07737349,3759,262.86793500,9064618.49417110,0
1627146600000,34435.86000000,34437.46000000,34407.81000000,34430.12000000,32.41748600,1627146659999,1115758.44865987,817,10.28658500,354055.47336396,0
1627146660000,34430.11000000,34433.91000000,34391.95000000,34395.63000000,57.81604300,1627146719999,1989459.72786234,1141,21.25331800,731367.57782505,0
1627146720000,34395.63000000,34446.47000000,34391.95000000,34437.97000000,52.92560900,1627146779999,1821594.70935829,952,27.58045600,949406.91992575,0
1627146780000,34437.97000000,34437.98000000,34415.70000000,34423.24000000,27.71677300,1627146839999,954342.73630728,843,11.14591700,383774.01718313,0
1627146840000,34422.84000000,34429.49000000,34410.51000000,34410.57000000,29.34545000,1627146899999,1010052.52150414,760,9.91082900,341132.19135370,0
1627146900000,34413.00000000,34415.00000000,34395.01000000,34399.12000000,37.25713700,1627146959999,1281744.30277635,975,15.97415300,549549.99808093,0
1627146960000,34399.11000000,34409.99000000,34391.95000000,34399.97000000,33.91046100,1627147019999,1166469.20250502,708,20.34979100,700011.66958838,0
1627147020000,34399.97000000,34400.00000000,34390.00000000,34392.77000000,34.60165000,1627147079999,1190115.87519530,874,14.34211900,493286.38414127,0
1627147080000,34392.78000000,34410.00000000,34390.02000000,34393.47000000,106.78604500,1627147139999,3672691.75208636,933,81.44310100,2801022.72658569,0
